sessionnumb  20260923124717 
16 17 307 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
17 18 776 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
15 16 448 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 314 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 334 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 324 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 660 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 660 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 469 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
15 16 440 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 509 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 309 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 393 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 362 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
16 17 380 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 402 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 378 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 378 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 372 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 615 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
17 18 773 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
17 18 773 [ [ -2, 17 ], [ 1, 120 ], [ 3, 152 ] ] 
16 17 378 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 302 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 637 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
14 15 336 [ [ -2, 14 ], [ 1, 86 ], [ 3, 96 ] ] 
15 16 344 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
15 16 356 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
14 15 356 [ [ -2, 14 ], [ 1, 88 ], [ 3, 94 ] ] 
15 16 414 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 377 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
15 16 301 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 311 [ [ -2, 15 ], [ 1, 92 ], [ 3, 118 ] ] 
16 17 466 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 469 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 568 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 352 [ [ -2, 16 ], [ 1, 142 ], [ 3, 98 ] ] 
15 16 311 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 311 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 352 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
15 16 310 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
16 17 338 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 637 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
15 16 467 [ [ -2, 15 ], [ 1, 124 ], [ 3, 86 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 388 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 348 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
16 17 329 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 647 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
16 17 370 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 370 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 380 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 355 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
16 17 355 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
16 17 423 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
15 16 310 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
15 16 301 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
16 17 438 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 406 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 392 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
16 17 566 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 321 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 317 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 417 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 317 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 648 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 466 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 466 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 517 [ [ -2, 16 ], [ 1, 140 ], [ 3, 100 ] ] 
16 17 406 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
16 17 558 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
15 16 333 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 333 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 549 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 430 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
16 17 485 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 416 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
16 17 335 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
15 16 340 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 352 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 352 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
15 16 388 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 500 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 404 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 354 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
16 17 558 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
15 16 469 [ [ -2, 15 ], [ 1, 126 ], [ 3, 84 ] ] 
15 16 344 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
15 16 379 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 414 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 301 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 423 [ [ -2, 16 ], [ 1, 112 ], [ 3, 128 ] ] 
15 16 324 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 438 [ [ -2, 16 ], [ 1, 148 ], [ 3, 92 ] ] 
16 17 438 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 364 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 331 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 483 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 18 776 [ [ -2, 17 ], [ 1, 128 ], [ 3, 144 ] ] 
16 17 307 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 667 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 302 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 415 [ [ -2, 16 ], [ 1, 142 ], [ 3, 98 ] ] 
16 17 415 [ [ -2, 16 ], [ 1, 142 ], [ 3, 98 ] ] 
16 17 375 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 660 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
15 16 334 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
16 17 528 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 323 [ [ -2, 16 ], [ 1, 140 ], [ 3, 100 ] ] 
16 17 485 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 485 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 477 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 310 [ [ -2, 15 ], [ 1, 124 ], [ 3, 86 ] ] 
15 16 366 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 392 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
15 16 350 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 310 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
16 17 518 [ [ -2, 16 ], [ 1, 138 ], [ 3, 102 ] ] 
16 17 518 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 325 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
15 16 414 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 413 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
15 16 358 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 302 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 302 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 406 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 406 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 303 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 438 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
15 16 503 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
15 16 373 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 394 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 337 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 313 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
16 17 434 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 380 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
16 17 434 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 337 [ [ -2, 16 ], [ 1, 136 ], [ 3, 104 ] ] 
15 16 308 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 308 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
16 17 474 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 401 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 302 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 480 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 401 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
15 16 376 [ [ -2, 15 ], [ 1, 118 ], [ 3, 92 ] ] 
16 17 671 [ [ -2, 16 ], [ 1, 128 ], [ 3, 112 ] ] 
16 17 338 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 538 [ [ -2, 16 ], [ 1, 126 ], [ 3, 114 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 327 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 466 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 331 [ [ -2, 15 ], [ 1, 106 ], [ 3, 104 ] ] 
14 15 321 [ [ -2, 14 ], [ 1, 96 ], [ 3, 86 ] ] 
16 17 344 [ [ -2, 16 ], [ 1, 132 ], [ 3, 108 ] ] 
16 17 329 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
17 18 604 [ [ -2, 17 ], [ 1, 160 ], [ 3, 112 ] ] 
15 16 358 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 361 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 361 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 638 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 393 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
15 16 350 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 401 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
15 16 393 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 391 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
15 16 331 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 404 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 400 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 330 [ [ -2, 16 ], [ 1, 130 ], [ 3, 110 ] ] 
16 17 400 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 404 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 404 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 404 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 330 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 652 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 385 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 326 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
16 17 415 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
16 17 415 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 434 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 434 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
15 16 339 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
15 16 581 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 633 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
17 17 633 [ [ -2, 17 ], [ 1, 134 ], [ 3, 138 ] ] 
15 16 426 [ [ -2, 15 ], [ 1, 120 ], [ 3, 90 ] ] 
16 17 433 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
15 16 487 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 314 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
15 16 357 [ [ -2, 15 ], [ 1, 112 ], [ 3, 98 ] ] 
15 16 405 [ [ -2, 15 ], [ 1, 116 ], [ 3, 94 ] ] 
15 16 414 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 414 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
16 17 514 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
17 18 776 [ [ -2, 17 ], [ 1, 140 ], [ 3, 132 ] ] 
16 17 532 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 532 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 390 [ [ -2, 16 ], [ 1, 134 ], [ 3, 106 ] ] 
17 18 660 [ [ -2, 17 ], [ 1, 142 ], [ 3, 130 ] ] 
17 18 660 [ [ -2, 17 ], [ 1, 158 ], [ 3, 114 ] ] 
16 17 390 [ [ -2, 16 ], [ 1, 142 ], [ 3, 98 ] ] 
15 16 337 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 430 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
16 17 549 [ [ -2, 16 ], [ 1, 110 ], [ 3, 130 ] ] 
16 17 425 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
16 17 638 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 351 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 638 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
16 17 638 [ [ -2, 16 ], [ 1, 118 ], [ 3, 122 ] ] 
17 17 638 [ [ -2, 17 ], [ 1, 138 ], [ 3, 134 ] ] 
16 17 339 [ [ -2, 16 ], [ 1, 116 ], [ 3, 124 ] ] 
16 17 638 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
17 17 638 [ [ -2, 17 ], [ 1, 130 ], [ 3, 142 ] ] 
15 16 462 [ [ -2, 15 ], [ 1, 114 ], [ 3, 96 ] ] 
15 16 409 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 362 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 522 [ [ -2, 16 ], [ 1, 106 ], [ 3, 134 ] ] 
16 17 400 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
15 16 311 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
15 16 337 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 337 [ [ -2, 15 ], [ 1, 118 ], [ 3, 92 ] ] 
15 16 358 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
16 17 338 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
15 16 348 [ [ -2, 15 ], [ 1, 94 ], [ 3, 116 ] ] 
15 16 361 [ [ -2, 15 ], [ 1, 108 ], [ 3, 102 ] ] 
16 17 467 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 323 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 500 [ [ -2, 16 ], [ 1, 114 ], [ 3, 126 ] ] 
15 16 361 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 454 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
15 16 431 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
16 17 538 [ [ -2, 16 ], [ 1, 108 ], [ 3, 132 ] ] 
15 16 350 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
15 16 358 [ [ -2, 15 ], [ 1, 98 ], [ 3, 112 ] ] 
16 17 489 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 685 [ [ -2, 16 ], [ 1, 122 ], [ 3, 118 ] ] 
16 17 522 [ [ -2, 16 ], [ 1, 104 ], [ 3, 136 ] ] 
15 16 320 [ [ -2, 15 ], [ 1, 84 ], [ 3, 126 ] ] 
15 16 320 [ [ -2, 15 ], [ 1, 96 ], [ 3, 114 ] ] 
15 16 344 [ [ -2, 15 ], [ 1, 102 ], [ 3, 108 ] ] 
15 16 303 [ [ -2, 15 ], [ 1, 100 ], [ 3, 110 ] ] 
16 17 534 [ [ -2, 16 ], [ 1, 120 ], [ 3, 120 ] ] 
15 16 312 [ [ -2, 15 ], [ 1, 110 ], [ 3, 100 ] ] 
15 16 493 [ [ -2, 15 ], [ 1, 104 ], [ 3, 106 ] ] 
16 17 397 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 342 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
16 17 342 [ [ -2, 16 ], [ 1, 124 ], [ 3, 116 ] ] 
